countyfips,countyname,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,voters_gender_m,voters_gender_f,voters_gender_unknown,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_23,eth2_30,eth2_10,eth2_34,eth2_14,eth2_21,eth2_61,eth2_12,eth2_55,eth2_85,eth2_59,eth2_35,eth2_38,eth2_33,eth2_29,eth2_32,eth2_99,eth2_66,eth2_18,eth2_unk,languages_description_english,languages_description_spanish,languages_description_hindi,languages_description_chinese,languages_description_vietnamese,languages_description_german,languages_description_other,languages_description_unknown,absenteetypes_description_permanent_out_of_country,commercialdata_estimatedhhincomeamount_avg,g20221108_voted_all,g20221108_reg_all,g20221108_pct_voted_all,g20221108_voted_gender_m,g20221108_reg_gender_m,g20221108_pct_voted_gender_m,g20221108_voted_gender_f,g20221108_reg_gender_f,g20221108_pct_voted_gender_f,g20221108_voted_gender_unk,g20221108_reg_gender_unk,g20221108_pct_voted_gender_unk,g20221108_voted_eur,g20221108_reg_eur,g20221108_pct_voted_eur,g20221108_voted_hisp,g20221108_reg_hisp,g20221108_pct_voted_hisp,g20221108_voted_aa,g20221108_reg_aa,g20221108_pct_voted_aa,g20221108_voted_esa,g20221108_reg_esa,g20221108_pct_voted_esa,g20221108_voted_oth,g20221108_reg_oth,g20221108_pct_voted_oth,g20221108_voted_unk,g20221108_reg_unk,g20221108_pct_voted_unk,p20220503_voted_all,p20220503_reg_all,p20220503_pct_voted_all,p20220503_voted_gender_m,p20220503_reg_gender_m,p20220503_pct_voted_gender_m,p20220503_voted_gender_f,p20220503_reg_gender_f,p20220503_pct_voted_gender_f,p20220503_voted_gender_unk,p20220503_reg_gender_unk,p20220503_pct_voted_gender_unk,p20220503_voted_eur,p20220503_reg_eur,p20220503_pct_voted_eur,p20220503_voted_hisp,p20220503_reg_hisp,p20220503_pct_voted_hisp,p20220503_voted_aa,p20220503_reg_aa,p20220503_pct_voted_aa,p20220503_voted_esa,p20220503_reg_esa,p20220503_pct_voted_esa,p20220503_voted_oth,p20220503_reg_oth,p20220503_pct_voted_oth,p20220503_voted_unk,p20220503_reg_unk,p20220503_pct_voted_unk,cg20211102_voted_all,cg20211102_reg_all,cg20211102_pct_voted_all,cg20211102_voted_gender_m,cg20211102_reg_gender_m,cg20211102_pct_voted_gender_m,cg20211102_voted_gender_f,cg20211102_reg_gender_f,cg20211102_pct_voted_gender_f,cg20211102_voted_gender_unk,cg20211102_reg_gender_unk,cg20211102_pct_voted_gender_unk,cg20211102_voted_eur,cg20211102_reg_eur,cg20211102_pct_voted_eur,cg20211102_voted_hisp,cg20211102_reg_hisp,cg20211102_pct_voted_hisp,cg20211102_voted_aa,cg20211102_reg_aa,cg20211102_pct_voted_aa,cg20211102_voted_esa,cg20211102_reg_esa,cg20211102_pct_voted_esa,cg20211102_voted_oth,cg20211102_reg_oth,cg20211102_pct_voted_oth,cg20211102_voted_unk,cg20211102_reg_unk,cg20211102_pct_voted_unk,s20210504_voted_all,s20210504_reg_all,s20210504_pct_voted_all,s20210504_voted_gender_m,s20210504_reg_gender_m,s20210504_pct_voted_gender_m,s20210504_voted_gender_f,s20210504_reg_gender_f,s20210504_pct_voted_gender_f,s20210504_voted_gender_unk,s20210504_reg_gender_unk,s20210504_pct_voted_gender_unk,s20210504_voted_eur,s20210504_reg_eur,s20210504_pct_voted_eur,s20210504_voted_hisp,s20210504_reg_hisp,s20210504_pct_voted_hisp,s20210504_voted_aa,s20210504_reg_aa,s20210504_pct_voted_aa,s20210504_voted_esa,s20210504_reg_esa,s20210504_pct_voted_esa,s20210504_voted_oth,s20210504_reg_oth,s20210504_pct_voted_oth,s20210504_voted_unk,s20210504_reg_unk,s20210504_pct_voted_unk,g20201103_voted_all,g20201103_reg_all,g20201103_pct_voted_all,g20201103_voted_gender_m,g20201103_reg_gender_m,g20201103_pct_voted_gender_m,g20201103_voted_gender_f,g20201103_reg_gender_f,g20201103_pct_voted_gender_f,g20201103_voted_gender_unk,g20201103_reg_gender_unk,g20201103_pct_voted_gender_unk,g20201103_voted_eur,g20201103_reg_eur,g20201103_pct_voted_eur,g20201103_voted_hisp,g20201103_reg_hisp,g20201103_pct_voted_hisp,g20201103_voted_aa,g20201103_reg_aa,g20201103_pct_voted_aa,g20201103_voted_esa,g20201103_reg_esa,g20201103_pct_voted_esa,g20201103_voted_oth,g20201103_reg_oth,g20201103_pct_voted_oth,g20201103_voted_unk,g20201103_reg_unk,g20201103_pct_voted_unk,pp20200602_voted_all,pp20200602_reg_all,pp20200602_pct_voted_all,pp20200602_voted_gender_m,pp20200602_reg_gender_m,pp20200602_pct_voted_gender_m,pp20200602_voted_gender_f,pp20200602_reg_gender_f,pp20200602_pct_voted_gender_f,pp20200602_voted_gender_unk,pp20200602_reg_gender_unk,pp20200602_pct_voted_gender_unk,pp20200602_voted_eur,pp20200602_reg_eur,pp20200602_pct_voted_eur,pp20200602_voted_hisp,pp20200602_reg_hisp,pp20200602_pct_voted_hisp,pp20200602_voted_aa,pp20200602_reg_aa,pp20200602_pct_voted_aa,pp20200602_voted_esa,pp20200602_reg_esa,pp20200602_pct_voted_esa,pp20200602_voted_oth,pp20200602_reg_oth,pp20200602_pct_voted_oth,pp20200602_voted_unk,pp20200602_reg_unk,pp20200602_pct_voted_unk,p20200602_voted_all,p20200602_reg_all,p20200602_pct_voted_all,p20200602_voted_gender_m,p20200602_reg_gender_m,p20200602_pct_voted_gender_m,p20200602_voted_gender_f,p20200602_reg_gender_f,p20200602_pct_voted_gender_f,p20200602_voted_gender_unk,p20200602_reg_gender_unk,p20200602_pct_voted_gender_unk,p20200602_voted_eur,p20200602_reg_eur,p20200602_pct_voted_eur,p20200602_voted_hisp,p20200602_reg_hisp,p20200602_pct_voted_hisp,p20200602_voted_aa,p20200602_reg_aa,p20200602_pct_voted_aa,p20200602_voted_esa,p20200602_reg_esa,p20200602_pct_voted_esa,p20200602_voted_oth,p20200602_reg_oth,p20200602_pct_voted_oth,p20200602_voted_unk,p20200602_reg_unk,p20200602_pct_voted_unk
18027,DAVIESS,16833,190,1214,1311,1320,2712,2504,2872,2646,1465,591,8416,8410,7,6730,7982,1995,126,0,15052,519,69,62,75,1056,15052,67,519,9,24,20,24,12,6,0,7,0,4,0,3,0,8,1,1,2,0,3,1056,8487,42,1,1,1,4,17,8280,18,70723,7025,16697,0.42069999999999996,3531,8349,0.4229,3492,8341,0.41869999999999996,2,7,0.28570000000000001,6527,14949,0.43660000000000004,51,503,0.1014,11,69,0.15940000000000001,12,62,0.19350000000000001,31,74,0.41889999999999999,393,1040,0.37790000000000001,1640,16487,0.099499999999999991,824,8240,0.10000000000000001,816,8240,0.099000000000000005,0,7,0,1537,14779,0.10400000000000001,7,476,0.0147,1,64,0.015599999999999999,5,61,0.08199999999999999,3,74,0.040499999999999994,87,1033,0.084199999999999997,0,16253,0,0,8109,0,0,8138,0,0,6,0,0,14599,0,0,448,0,0,63,0,0,58,0,0,71,0,0,1014,0,0,16086,0,0,8013,0,0,8067,0,0,6,0,0,14469,0,0,432,0,0,58,0,0,56,0,0,70,0,0,1001,0,11313,15918,0.71070000000000011,5513,7919,0.69620000000000004,5797,7993,0.72530000000000006,3,6,0.5,10400,14345,0.72499999999999998,139,410,0.33899999999999997,22,53,0.41510000000000008,31,54,0.57410000000000005,45,67,0.67159999999999997,676,989,0.68349999999999989,4575,15326,0.29850000000000004,2192,7607,0.28820000000000001,2381,7714,0.30869999999999997,2,5,0.40000000000000002,4251,13827,0.30740000000000001,30,376,0.079799999999999996,6,48,0.125,13,52,0.25,15,65,0.23080000000000003,260,958,0.27139999999999997,4575,15326,0.29850000000000004,2192,7607,0.28820000000000001,2381,7714,0.30869999999999997,2,5,0.40000000000000002,4251,13827,0.30740000000000001,30,376,0.079799999999999996,6,48,0.125,13,52,0.25,15,65,0.23080000000000003,260,958,0.27139999999999997
18029,DEARBORN,35779,325,2560,2591,2610,5492,5835,6721,5736,2935,960,17620,18157,2,18358,12922,4316,183,0,31210,383,42,174,172,3798,31210,42,369,30,65,61,27,31,17,9,18,4,6,4,8,23,19,2,2,0,14,0,3798,16697,22,5,6,7,24,23,18995,26,90179,14203,35455,0.40060000000000001,7151,17453,0.40969999999999995,7051,18000,0.39170000000000005,1,2,0.5,12500,30935,0.40410000000000001,110,379,0.29020000000000001,11,42,0.26189999999999997,61,169,0.36089999999999994,62,170,0.36469999999999997,1459,3760,0.38800000000000001,3318,34656,0.095700000000000007,1705,17055,0.10000000000000001,1613,17599,0.091700000000000004,0,2,0,2925,30262,0.096699999999999994,24,357,0.06720000000000001,1,41,0.024399999999999998,16,165,0.097000000000000003,11,159,0.069199999999999998,341,3672,0.09290000000000001,0,34115,0,0,16790,0,0,17323,0,0,2,0,0,29815,0,0,346,0,0,40,0,0,162,0,0,157,0,0,3595,0,0,33516,0,0,16469,0,0,17045,0,0,2,0,0,29317,0,0,333,0,0,40,0,0,159,0,0,154,0,0,3513,0,24145,32999,0.73170000000000002,11627,16201,0.71770000000000012,12517,16796,0.74520000000000008,1,2,0.5,21183,28891,0.73320000000000007,206,322,0.63979999999999992,24,38,0.63160000000000005,112,153,0.73199999999999998,108,151,0.71520000000000006,2512,3444,0.72939999999999994,6140,31423,0.19539999999999999,2811,15368,0.18290000000000001,3328,16053,0.20729999999999998,1,2,0.5,5456,27549,0.19800000000000001,33,304,0.10859999999999999,2,33,0.060600000000000008,33,146,0.22600000000000003,23,139,0.16550000000000001,593,3252,0.18229999999999999,6140,31423,0.19539999999999999,2811,15368,0.18290000000000001,3328,16053,0.20729999999999998,1,2,0.5,5456,27549,0.19800000000000001,33,304,0.10859999999999999,2,33,0.060600000000000008,33,146,0.22600000000000003,23,139,0.16550000000000001,593,3252,0.18229999999999999
18041,FAYETTE,15308,136,999,1051,1110,2054,2590,2640,2617,1554,531,7573,7724,11,6810,5540,2930,28,0,13844,135,25,57,55,1192,13844,23,135,22,14,12,10,7,10,2,4,6,1,0,11,2,2,0,2,2,0,0,1192,7514,7,1,2,1,1,9,7773,20,62482,6250,15195,0.41130000000000005,3226,7513,0.42939999999999995,3024,7671,0.39419999999999999,0,11,0,5713,13755,0.41530000000000006,25,129,0.19380000000000003,4,25,0.16,16,56,0.28570000000000001,21,55,0.38180000000000003,471,1175,0.40089999999999992,2813,15010,0.18740000000000001,1450,7410,0.19570000000000001,1361,7589,0.17929999999999999,2,11,0.18180000000000002,2553,13595,0.18780000000000002,12,124,0.096799999999999997,2,21,0.095199999999999993,8,56,0.1429,6,54,0.1111,232,1160,0.20000000000000001,0,14821,0,0,7307,0,0,7503,0,0,11,0,0,13425,0,0,120,0,0,21,0,0,56,0,0,51,0,0,1148,0,0,14661,0,0,7224,0,0,7426,0,0,11,0,0,13284,0,0,117,0,0,21,0,0,56,0,0,49,0,0,1134,0,9544,14511,0.65770000000000006,4733,7152,0.66179999999999994,4807,7348,0.6542,4,11,0.36360000000000003,8719,13148,0.66310000000000002,57,113,0.50439999999999996,6,20,0.29999999999999999,30,56,0.53570000000000007,32,48,0.66669999999999996,700,1126,0.62170000000000003,3235,13963,0.23169999999999996,1539,6874,0.22389999999999999,1695,7078,0.23949999999999999,1,11,0.090900000000000009,2949,12660,0.23289999999999997,9,106,0.084900000000000003,4,18,0.22220000000000001,9,52,0.17309999999999998,10,48,0.20830000000000001,254,1079,0.2354,3235,13963,0.23169999999999996,1539,6874,0.22389999999999999,1695,7078,0.23949999999999999,1,11,0.090900000000000009,2949,12660,0.23289999999999997,9,106,0.084900000000000003,4,18,0.22220000000000001,9,52,0.17309999999999998,10,48,0.20830000000000001,254,1079,0.2354
18043,FLOYD,56649,561,3918,4497,4746,9642,9105,9553,8498,4531,1574,27152,29470,27,23782,17290,15482,95,0,48806,1258,638,517,414,5016,48806,624,1247,142,150,169,102,68,61,13,50,8,21,1,9,36,27,6,15,14,11,2,5016,25904,94,16,20,11,17,73,30514,117,92239,26803,56124,0.47760000000000008,12937,26889,0.48109999999999997,13861,29208,0.47460000000000002,5,27,0.18519999999999998,23515,48386,0.48600000000000004,397,1233,0.32200000000000001,165,624,0.26439999999999997,168,507,0.33140000000000003,169,411,0.41120000000000001,2389,4963,0.48139999999999999,10631,54999,0.19330000000000003,5173,26329,0.19649999999999998,5457,28646,0.1905,1,24,0.041700000000000001,9382,47455,0.19769999999999999,118,1186,0.099499999999999991,48,602,0.079700000000000007,58,487,0.11910000000000001,64,402,0.15919999999999998,961,4867,0.19750000000000001,0,54145,0,0,25903,0,0,28218,0,0,24,0,0,46758,0,0,1147,0,0,583,0,0,475,0,0,394,0,0,4788,0,0,53356,0,0,25515,0,0,27817,0,0,24,0,0,46138,0,0,1107,0,0,562,0,0,461,0,0,386,0,0,4702,0,39042,52663,0.74139999999999995,18317,25158,0.72810000000000008,20714,27481,0.75379999999999991,11,24,0.45830000000000004,34040,45565,0.7471000000000001,671,1076,0.62359999999999993,292,550,0.53089999999999993,291,452,0.64379999999999993,271,382,0.70939999999999992,3477,4638,0.74970000000000003,14363,50688,0.28339999999999999,6456,24154,0.26729999999999998,7904,26512,0.29810000000000003,3,22,0.13640000000000002,12676,43947,0.28839999999999993,175,1007,0.17380000000000001,90,513,0.1754,77,413,0.18640000000000001,89,367,0.24249999999999999,1256,4441,0.28280000000000005,14363,50688,0.28339999999999999,6456,24154,0.26729999999999998,7904,26512,0.29810000000000003,3,22,0.13640000000000002,12676,43947,0.28839999999999993,175,1007,0.17380000000000001,90,513,0.1754,77,413,0.18640000000000001,89,367,0.24249999999999999,1256,4441,0.28280000000000005
18045,FOUNTAIN,11079,98,730,818,920,1570,1645,1969,1799,1134,395,5384,5691,4,4091,5635,1333,20,0,9893,191,20,58,56,861,9893,20,189,12,21,15,7,7,2,0,21,0,3,0,4,11,0,0,1,0,2,0,861,5554,14,2,1,1,0,14,5493,11,70243,4976,11015,0.45170000000000005,2460,5354,0.45950000000000008,2516,5658,0.44469999999999998,0,3,0,4539,9836,0.46150000000000002,52,190,0.27369999999999994,5,20,0.25,26,58,0.44829999999999998,26,56,0.46429999999999999,328,855,0.3836,3103,10835,0.28639999999999999,1526,5270,0.28959999999999997,1577,5562,0.28349999999999997,0,3,0,2854,9693,0.2944,22,181,0.12150000000000001,3,19,0.15790000000000001,16,57,0.28070000000000001,5,54,0.092599999999999988,203,831,0.24430000000000002,0,10675,0,0,5183,0,0,5489,0,0,3,0,0,9551,0,0,180,0,0,19,0,0,56,0,0,52,0,0,817,0,0,10546,0,0,5113,0,0,5430,0,0,3,0,0,9441,0,0,170,0,0,19,0,0,55,0,0,52,0,0,809,0,7605,10448,0.72789999999999988,3614,5060,0.71420000000000006,3990,5385,0.74090000000000011,1,3,0.33329999999999999,6881,9363,0.73489999999999989,89,165,0.53939999999999999,9,18,0.5,34,55,0.61820000000000008,35,51,0.68629999999999991,557,796,0.69969999999999999,2982,10074,0.29599999999999999,1383,4892,0.28270000000000001,1599,5179,0.30869999999999997,0,3,0,2729,9033,0.30209999999999998,23,151,0.15230000000000002,6,18,0.33329999999999999,17,54,0.31480000000000002,7,48,0.14580000000000001,200,770,0.25969999999999999,2982,10074,0.29599999999999999,1383,4892,0.28270000000000001,1599,5179,0.30869999999999997,0,3,0,2729,9033,0.30209999999999998,23,151,0.15230000000000002,6,18,0.33329999999999999,17,54,0.31480000000000002,7,48,0.14580000000000001,200,770,0.25969999999999999
18047,FRANKLIN,16178,162,1127,1160,1149,2313,2599,2978,2730,1411,541,8013,8163,2,6870,6964,2070,274,0,14127,131,17,67,85,1751,14127,17,130,18,40,15,11,10,9,1,14,6,1,0,3,8,7,1,3,0,1,0,1751,8187,12,1,0,4,13,9,7952,13,83266,7479,16057,0.46579999999999994,3765,7949,0.47359999999999997,3713,8106,0.45810000000000006,1,2,0.5,6573,14021,0.46880000000000005,47,131,0.35880000000000001,10,17,0.58820000000000006,19,66,0.28789999999999999,44,85,0.51760000000000006,786,1737,0.45250000000000001,3346,15807,0.2117,1686,7825,0.21550000000000002,1659,7980,0.20789999999999997,1,2,0.5,2964,13806,0.21469999999999997,15,127,0.11809999999999998,3,17,0.17649999999999999,10,63,0.15870000000000001,16,84,0.1905,338,1710,0.19769999999999999,0,15587,0,0,7711,0,0,7874,0,0,2,0,0,13631,0,0,123,0,0,16,0,0,62,0,0,81,0,0,1674,0,0,15401,0,0,7607,0,0,7792,0,0,2,0,0,13472,0,0,115,0,0,16,0,0,60,0,0,81,0,0,1657,0,11512,15230,0.75590000000000002,5640,7523,0.74970000000000003,5871,7705,0.76200000000000001,1,2,0.5,10086,13322,0.75710000000000011,75,111,0.67570000000000008,12,16,0.75,44,58,0.75860000000000005,58,80,0.72499999999999998,1237,1643,0.7528999999999999,3369,14660,0.2298,1585,7235,0.21909999999999999,1784,7423,0.24030000000000001,0,2,0,2997,12841,0.2334,21,102,0.20590000000000003,5,16,0.3125,7,53,0.1321,14,75,0.18669999999999998,325,1573,0.20659999999999998,3369,14660,0.2298,1585,7235,0.21909999999999999,1784,7423,0.24030000000000001,0,2,0,2997,12841,0.2334,21,102,0.20590000000000003,5,16,0.3125,7,53,0.1321,14,75,0.18669999999999998,325,1573,0.20659999999999998
18049,FULTON,12537,114,771,882,888,1806,1867,2291,2204,1238,467,6125,6396,16,5346,5181,1810,200,0,10804,360,14,82,78,1199,10804,14,358,21,20,32,13,14,7,6,4,8,3,3,6,2,3,1,1,0,2,0,1199,6528,55,0,2,3,5,9,5935,19,70481,5493,12469,0.44049999999999995,2691,6090,0.44189999999999996,2792,6363,0.43879999999999997,10,16,0.625,4872,10755,0.45299999999999996,61,353,0.17280000000000001,4,14,0.28570000000000001,22,82,0.26830000000000004,33,77,0.42859999999999998,501,1188,0.42170000000000007,2740,12298,0.22280000000000003,1329,5999,0.22149999999999997,1407,6283,0.22389999999999999,4,16,0.25,2477,10609,0.23349999999999999,20,351,0.057000000000000009,2,13,0.15379999999999999,14,82,0.17070000000000002,18,71,0.2535,209,1172,0.17830000000000001,0,12129,0,0,5901,0,0,6213,0,0,15,0,0,10475,0,0,345,0,0,13,0,0,81,0,0,68,0,0,1147,0,0,11992,0,0,5829,0,0,6148,0,0,15,0,0,10365,0,0,339,0,0,13,0,0,79,0,0,68,0,0,1128,0,8638,11868,0.7278,4117,5758,0.71500000000000008,4509,6095,0.7397999999999999,12,15,0.80000000000000004,7571,10272,0.73710000000000009,182,329,0.55320000000000014,6,13,0.46150000000000002,51,77,0.66229999999999989,48,68,0.70589999999999997,780,1109,0.70329999999999993,2497,11435,0.21840000000000001,1159,5535,0.20940000000000003,1333,5885,0.22649999999999998,5,15,0.33329999999999999,2233,9937,0.22469999999999998,25,308,0.081200000000000008,1,13,0.076899999999999996,12,77,0.15580000000000002,16,64,0.25,210,1036,0.20270000000000002,2497,11435,0.21840000000000001,1159,5535,0.20940000000000003,1333,5885,0.22649999999999998,5,15,0.33329999999999999,2233,9937,0.22469999999999998,25,308,0.081200000000000008,1,13,0.076899999999999996,12,77,0.15580000000000002,16,64,0.25,210,1036,0.20270000000000002
18051,GIBSON,22472,303,1469,1649,1793,3590,3472,3866,3601,1910,805,11045,11414,13,9278,8807,4197,190,0,19929,304,60,99,116,1964,19929,60,297,33,28,26,19,15,16,7,8,0,9,1,3,6,16,1,2,0,7,0,1964,10600,22,4,2,2,3,17,11822,9,75329,10170,22227,0.45760000000000006,5131,10918,0.47000000000000003,5034,11300,0.44550000000000001,5,9,0.55559999999999998,9148,19727,0.46369999999999995,60,287,0.20910000000000001,2,59,0.0339,27,99,0.2727,60,113,0.53100000000000003,873,1942,0.44950000000000001,4031,21858,0.18440000000000001,2065,10729,0.1925,1964,11121,0.17660000000000001,2,8,0.25,3636,19441,0.187,8,272,0.029399999999999999,1,58,0.0172,9,98,0.091799999999999993,25,103,0.2427,352,1886,0.18660000000000002,0,21475,0,0,10537,0,0,10932,0,0,6,0,0,19130,0,0,261,0,0,55,0,0,92,0,0,101,0,0,1836,0,0,21214,0,0,10409,0,0,10799,0,0,6,0,0,18922,0,0,241,0,0,54,0,0,90,0,0,100,0,0,1807,0,15203,21056,0.72200000000000009,7403,10324,0.71710000000000007,7796,10727,0.72679999999999989,4,5,0.80000000000000004,13670,18797,0.72720000000000007,112,231,0.48480000000000006,20,52,0.3846,51,87,0.58620000000000005,76,98,0.77549999999999997,1274,1791,0.71129999999999993,5595,20422,0.27399999999999997,2706,9997,0.2707,2887,10421,0.27700000000000002,2,4,0.5,5071,18255,0.27779999999999999,25,209,0.1196,5,48,0.1042,11,80,0.13750000000000001,37,96,0.38540000000000002,446,1734,0.25719999999999998,5595,20422,0.27399999999999997,2706,9997,0.2707,2887,10421,0.27700000000000002,2,4,0.5,5071,18255,0.27779999999999999,25,209,0.1196,5,48,0.1042,11,80,0.13750000000000001,37,96,0.38540000000000002,446,1734,0.25719999999999998
18053,GRANT,41118,361,2675,2941,3087,5792,6390,7295,6880,3964,1704,19481,21591,46,18028,15480,7470,140,0,34982,1314,1123,282,219,3198,34982,1113,1303,81,72,99,39,50,26,8,12,12,20,2,6,23,10,2,1,10,11,1,3198,19586,146,14,1,3,3,41,21324,76,64841,15762,40845,0.38589999999999997,7593,19359,0.39219999999999999,8150,21441,0.38010000000000005,19,45,0.42219999999999996,13901,34758,0.39989999999999998,291,1295,0.22469999999999998,263,1118,0.23519999999999999,73,278,0.26260000000000006,73,216,0.33799999999999997,1161,3180,0.36510000000000009,7316,40234,0.18180000000000002,3584,19041,0.18820000000000001,3728,21148,0.17630000000000004,4,45,0.088900000000000007,6401,34272,0.18679999999999999,155,1259,0.12309999999999999,112,1094,0.1024,41,273,0.1502,32,212,0.15089999999999998,575,3124,0.18409999999999999,0,39756,0,0,18774,0,0,20937,0,0,45,0,0,33896,0,0,1225,0,0,1078,0,0,265,0,0,208,0,0,3084,0,0,39328,0,0,18544,0,0,20739,0,0,45,0,0,33577,0,0,1200,0,0,1064,0,0,258,0,0,204,0,0,3025,0,25569,38975,0.65599999999999992,11739,18353,0.63959999999999995,13805,20577,0.67090000000000005,25,45,0.55559999999999998,22204,33289,0.66700000000000004,590,1180,0.5,545,1057,0.51560000000000006,142,253,0.56129999999999991,127,200,0.63500000000000001,1961,2996,0.65449999999999997,10340,37511,0.2757,4656,17571,0.26500000000000001,5672,19895,0.28510000000000002,12,45,0.26669999999999999,9085,32098,0.28300000000000003,208,1120,0.1857,228,1018,0.22399999999999998,43,236,0.18219999999999997,52,188,0.27660000000000007,724,2851,0.25390000000000001,10340,37511,0.2757,4656,17571,0.26500000000000001,5672,19895,0.28510000000000002,12,45,0.26669999999999999,9085,32098,0.28300000000000003,208,1120,0.1857,228,1018,0.22399999999999998,43,236,0.18219999999999997,52,188,0.27660000000000007,724,2851,0.25390000000000001
18055,GREENE,20325,146,1307,1369,1585,3007,3155,3759,3383,1955,655,10098,10225,2,7857,8603,3794,71,0,18328,227,24,81,70,1595,18328,24,225,17,17,37,9,13,6,3,0,1,5,2,7,4,9,2,2,0,2,0,1595,9632,14,2,3,2,4,19,10649,21,69956,9479,20182,0.46970000000000001,4763,10021,0.4753,4715,10159,0.46410000000000001,1,2,0.5,8691,18202,0.47750000000000004,71,224,0.317,5,24,0.20830000000000001,31,81,0.38269999999999993,30,70,0.42859999999999998,651,1581,0.41180000000000005,4347,19857,0.21890000000000001,2218,9844,0.2253,2128,10011,0.21259999999999998,1,2,0.5,3973,17909,0.2218,36,215,0.16740000000000002,2,24,0.083299999999999999,14,76,0.18419999999999997,9,68,0.13240000000000002,313,1565,0.20000000000000001,0,19653,0,0,9730,0,0,9921,0,0,2,0,0,17732,0,0,206,0,0,23,0,0,74,0,0,68,0,0,1550,0,0,19452,0,0,9624,0,0,9826,0,0,2,0,0,17560,0,0,201,0,0,23,0,0,72,0,0,64,0,0,1532,0,14357,19294,0.74409999999999998,6993,9524,0.73429999999999995,7363,9768,0.75379999999999991,1,2,0.5,13061,17428,0.74939999999999996,120,195,0.61539999999999995,11,23,0.47829999999999995,46,71,0.64789999999999992,47,63,0.74599999999999989,1072,1514,0.70810000000000006,5057,18510,0.2732,2420,9105,0.26580000000000004,2636,9403,0.28029999999999999,1,2,0.5,4608,16732,0.27539999999999998,44,177,0.24859999999999999,1,23,0.043499999999999997,14,65,0.21539999999999998,20,62,0.32260000000000005,370,1451,0.255,5057,18510,0.2732,2420,9105,0.26580000000000004,2636,9403,0.28029999999999999,1,2,0.5,4608,16732,0.27539999999999998,44,177,0.24859999999999999,1,23,0.043499999999999997,14,65,0.21539999999999998,20,62,0.32260000000000005,370,1451,0.255
18057,HAMILTON,247142,2888,19355,20004,19530,45851,45780,41483,30594,16144,5425,118959,127994,189,100595,92156,52494,1897,0,195291,7513,2403,9606,6860,25469,195291,2274,7426,4149,3549,3120,1201,843,798,296,435,224,235,150,187,130,164,305,234,129,87,30,25469,114961,771,612,506,212,97,1164,128819,806,135052,129371,244994,0.52810000000000001,62770,117884,0.53249999999999997,66526,126933,0.52410000000000001,75,177,0.42370000000000002,106979,193889,0.55179999999999985,2805,7360,0.38109999999999999,784,2359,0.33230000000000004,3124,9408,0.33210000000000001,2533,6743,0.37560000000000004,13146,25235,0.52089999999999992,30628,238776,0.12830000000000003,15165,114879,0.13199999999999998,15438,123748,0.12479999999999999,25,149,0.1678,26509,189687,0.13980000000000001,419,6979,0.059999999999999998,135,2295,0.058799999999999998,374,8914,0.042000000000000003,379,6441,0.058799999999999998,2812,24460,0.11499999999999999,0,235143,0,0,113068,0,0,121938,0,0,137,0,0,187224,0,0,6761,0,0,2233,0,0,8640,0,0,6254,0,0,24031,0,8,231378,0,5,111165,0,3,120078,0,0,135,0,6,184725,0,0,6509,0,0,2173,0,0,8334,0,1,6068,0.00020000000000000001,1,23569,0,188030,228728,0.82210000000000005,88956,109803,0.81010000000000004,98970,118791,0.83309999999999995,104,134,0.77610000000000001,152065,182928,0.83129999999999993,4788,6323,0.75719999999999998,1591,2125,0.74870000000000003,6001,8144,0.7369,4536,5928,0.7652000000000001,19049,23280,0.81830000000000003,68958,219371,0.31429999999999997,31572,104956,0.30080000000000001,37344,114282,0.32679999999999998,42,133,0.31580000000000003,57906,176402,0.32829999999999998,1299,5841,0.22240000000000001,561,1997,0.28089999999999998,1242,7461,0.16649999999999998,1284,5483,0.23419999999999996,6666,22187,0.3004,68958,219371,0.31429999999999997,31572,104956,0.30080000000000001,37344,114282,0.32679999999999998,42,133,0.31580000000000003,57906,176402,0.32829999999999998,1299,5841,0.22240000000000001,561,1997,0.28089999999999998,1242,7461,0.16649999999999998,1284,5483,0.23419999999999996,6666,22187,0.3004
